,daysBetweenDates,isBasicEconomy,1depTimeOnly,numberOfStopovers,waitingTime,numericalStartingAirport,numericalDestinationAirport,numerical1cabin,totalFare
47089,48,0,9,1,1.0,0,10,1,117.6
47090,4,0,1,0,0.0,9,8,1,348.6
47091,48,0,13,1,1.0,12,15,1,1261.6
47092,4,1,18,1,1.0,7,3,1,305.61
47093,15,1,10,1,4.0,9,0,1,300.98
47094,21,0,23,1,1.0,9,2,1,226.6
47095,39,0,11,0,0.0,5,13,1,231.6
47096,16,1,11,1,1.0,8,2,1,181.6
47097,18,0,10,1,5.0,4,9,1,273.19
47098,22,0,20,2,8.0,5,8,1,482.7
47099,32,0,14,0,0.0,4,14,1,568.6
47100,56,0,14,1,3.0,4,1,1,264.6
47101,35,0,6,1,3.0,10,7,1,351.09
47102,27,0,8,1,2.0,7,9,1,548.6
47103,56,0,14,1,6.0,13,3,1,409.2
47104,4,0,21,0,0.0,15,8,1,298.6
47105,31,1,14,1,3.0,10,4,1,177.61
47106,14,0,6,1,1.0,3,2,1,258.6
47107,54,0,8,2,3.0,11,12,1,576.1
47108,11,1,10,1,1.0,1,9,1,220.61
47110,53,0,24,1,6.0,3,4,1,89.59
47111,40,1,9,1,5.0,9,4,1,258.21
47112,28,0,6,1,2.0,1,9,1,288.6
47113,31,0,13,1,1.0,0,9,1,497.61
47114,37,1,9,1,3.0,6,11,1,187.6
47115,20,0,8,1,3.0,13,10,1,181.6
47116,13,0,17,1,2.0,7,3,2,2029.6
47117,42,0,16,1,1.0,5,9,1,538.6
47118,1,0,18,1,3.0,15,5,1,228.0
47119,12,0,6,2,6.0,12,10,1,566.11
47120,17,0,11,1,7.0,0,1,1,211.58
47121,41,0,6,0,0.0,5,0,1,168.61
47122,54,1,10,1,0.0,7,2,1,89.61
47124,18,0,6,2,7.0,14,12,1,522.7
47125,4,0,8,1,3.0,8,5,1,407.6
47126,57,0,7,0,0.0,14,4,1,443.6
47127,56,0,12,1,3.0,13,10,1,222.6
47128,16,0,6,1,2.0,13,3,1,218.61
47129,58,0,11,1,1.0,10,4,1,217.61
47130,13,0,10,1,2.0,8,13,1,485.6
47131,34,0,11,1,2.0,4,1,1,267.6
47132,7,0,15,1,2.0,11,15,1,242.6
47133,26,0,14,1,7.0,3,9,1,367.2
47134,59,0,7,0,0.0,13,10,1,228.6
47135,34,0,13,1,3.0,13,2,1,337.6
47136,16,0,17,1,1.0,4,1,1,347.61
47137,34,0,9,1,2.0,3,2,1,227.6
47138,55,0,7,1,1.0,4,11,1,488.6
47139,31,0,22,1,8.0,15,6,1,597.21
47140,16,0,6,1,1.0,4,3,1,658.6
47141,1,0,7,0,0.0,1,8,1,153.6
47142,25,0,8,1,1.0,0,10,1,492.6
47144,32,0,7,1,1.0,15,2,1,526.6
47145,12,0,13,1,3.0,10,9,1,367.6
47146,20,0,15,1,1.0,13,2,1,358.6
47147,19,0,21,0,0.0,4,11,1,194.6
47148,30,0,11,1,7.0,13,2,1,116.58
47149,22,0,17,1,1.0,14,3,1,336.6
47150,23,0,22,0,0.0,2,0,1,147.1
47151,36,1,9,1,2.0,10,15,1,175.61
47152,16,0,17,1,2.0,0,9,1,571.6
47153,3,0,14,2,2.0,2,13,1,351.61
47154,17,0,6,1,4.0,6,9,1,290.58
47155,10,0,9,3,6.0,13,4,1,580.14
47156,27,0,7,1,1.0,11,1,1,117.6
47157,17,0,8,2,5.0,14,12,1,568.11
47159,21,0,10,0,0.0,3,10,1,263.6
47160,15,1,12,1,3.0,1,0,1,137.6
47161,21,1,10,2,10.0,6,12,1,305.7
47162,12,0,6,1,1.0,15,2,1,349.61
47163,38,0,16,0,0.0,5,14,1,198.6
47164,6,0,16,1,0.0,8,9,1,337.6
47165,34,0,8,1,4.0,0,9,1,257.6
47166,38,0,22,0,0.0,4,9,1,285.6
47167,24,0,10,1,2.0,11,13,1,298.6
47168,5,0,23,0,0.0,0,14,1,258.6
47169,60,0,15,1,1.0,7,15,1,437.6
47170,43,0,17,1,2.0,10,4,1,257.6
47171,6,0,6,0,0.0,9,8,1,288.6
47172,5,0,11,1,3.0,2,9,1,350.1
47173,44,1,7,1,4.0,9,0,1,217.61
47174,35,0,11,1,8.0,0,12,1,275.58
47175,11,0,16,0,0.0,2,4,1,334.1
47176,53,0,21,0,0.0,13,6,1,172.6
47177,19,0,15,1,1.0,1,7,1,211.6
47178,31,0,11,2,5.0,10,15,1,706.1
47179,30,0,6,1,5.0,15,8,1,427.2
47180,6,0,17,1,2.0,2,14,3,1033.1
47181,20,0,23,1,6.0,8,15,1,750.2
47182,40,0,18,0,0.0,9,15,1,148.6
47183,46,0,10,2,3.0,2,12,1,547.6
47184,51,0,13,1,2.0,12,1,1,469.6
47185,4,0,6,1,3.0,3,10,1,167.6
47186,37,0,16,0,0.0,13,8,1,173.6
47187,4,0,20,1,1.0,10,9,1,337.6
47189,9,0,11,0,0.0,14,11,1,201.6
47190,4,0,7,1,4.0,1,13,1,103.6
47191,27,0,13,2,6.0,15,1,1,291.1
47192,17,0,6,1,1.0,15,6,1,399.6
47193,22,0,14,2,6.0,4,12,1,527.1
47194,34,1,6,2,8.0,9,7,1,172.7
47195,14,1,24,1,2.0,3,11,1,293.73
47197,35,0,8,1,2.0,2,10,1,160.1
47198,8,0,21,2,8.0,8,4,1,542.7
47199,33,0,24,1,1.0,15,5,1,571.6
47200,38,0,11,2,6.0,2,8,1,504.6
47201,50,0,5,1,4.0,14,9,1,294.61
47202,32,1,10,1,1.0,15,4,1,269.59
47203,5,0,19,0,0.0,0,8,1,228.6
47204,3,0,9,3,6.0,13,0,1,667.14
47205,27,0,17,0,0.0,0,8,1,68.6
47206,1,0,14,1,4.0,9,13,1,695.0
47207,3,0,6,1,7.0,1,4,1,317.58
47208,10,0,24,1,6.0,15,11,1,677.2
47209,17,0,7,0,0.0,9,1,1,319.6
47210,34,0,6,1,1.0,13,6,1,338.6
47211,13,0,20,0,0.0,5,3,1,218.6
47212,20,0,11,1,3.0,11,15,1,404.6
47213,3,0,18,1,1.0,14,10,1,600.11
47214,4,0,11,0,0.0,4,9,1,308.6
47215,37,0,7,1,4.0,4,7,1,338.6
47216,19,0,15,1,3.0,11,3,1,277.6
47217,4,0,8,0,0.0,0,10,1,398.6
47218,1,0,14,0,0.0,2,0,1,407.1
47219,3,0,6,2,5.0,7,15,1,586.6
47220,16,0,10,1,8.0,6,12,1,627.2
47221,22,1,1,0,0.0,3,0,1,158.6
47222,1,0,10,1,1.0,2,10,1,210.1
47223,57,1,6,0,0.0,8,11,1,114.6
47224,29,0,15,1,2.0,6,13,1,181.6
47225,45,0,18,0,0.0,1,4,1,318.6
47226,21,1,18,0,0.0,13,3,1,174.72
47227,2,0,11,1,4.0,15,14,1,596.2
47228,50,0,19,1,2.0,13,9,1,318.6
47229,8,0,5,2,7.0,15,2,1,253.7
47230,49,0,9,1,1.0,13,7,1,371.6
47231,16,0,9,0,0.0,9,0,1,378.6
47232,31,1,12,0,0.0,5,0,1,148.6
47233,50,0,8,1,2.0,7,9,1,753.6
47234,49,0,11,1,5.0,6,14,1,242.2
47235,41,0,9,1,6.0,0,15,1,491.19
47236,40,1,16,1,3.0,4,11,1,228.6
47237,27,0,8,1,2.0,3,9,1,334.6
47238,29,0,16,2,4.0,4,12,1,520.11
47239,3,0,7,1,2.0,15,5,1,389.61
47240,4,0,19,1,1.0,12,1,1,1017.98
47241,50,0,23,0,0.0,15,8,1,388.6
47242,13,0,23,1,7.0,9,8,1,557.21
47243,48,0,13,1,7.0,1,7,1,302.2
47244,48,1,15,0,0.0,0,10,1,103.6
47245,20,1,6,1,2.0,7,14,1,211.6
47246,32,0,6,0,0.0,13,6,1,298.6
47247,39,0,14,1,4.0,4,11,1,221.6
47248,30,0,9,1,2.0,0,10,1,107.6
47249,51,0,7,0,0.0,10,2,1,173.6
47250,2,0,13,1,8.0,14,7,1,501.2
47251,14,0,8,1,1.0,14,0,1,387.11
47252,21,0,11,1,8.0,7,15,1,735.7
47253,15,0,11,2,2.0,9,11,1,451.1
47254,42,1,12,1,3.0,1,4,1,175.61
47255,25,1,6,1,1.0,1,15,1,357.6
47256,28,0,6,1,3.0,7,6,1,405.1
47257,41,0,7,1,1.0,4,3,1,115.58
47258,29,0,7,1,4.0,4,1,1,254.61
47259,3,0,22,0,0.0,6,7,1,254.61
47260,42,0,11,0,0.0,15,6,1,623.6
47261,25,1,17,1,1.0,4,9,1,177.61
47262,32,0,15,1,1.0,2,1,1,316.1
47263,4,1,8,0,0.0,1,13,1,93.6
47264,41,0,11,1,1.0,6,3,1,247.6
47265,7,0,6,1,2.0,6,2,1,298.6
47266,23,0,11,0,0.0,10,0,1,86.98
47267,10,0,16,1,2.0,2,8,1,180.1
47268,7,0,23,1,8.0,9,6,1,382.2
47269,32,0,9,1,4.0,14,13,1,236.58
47270,20,0,16,1,5.0,10,7,1,345.21
47271,20,0,12,1,6.0,2,5,1,250.71
47272,37,0,8,1,1.0,4,2,1,328.6
47273,23,0,16,0,0.0,11,8,1,189.6
47274,46,1,7,0,0.0,13,4,1,162.6
47275,2,0,8,1,4.0,15,1,1,267.6
47276,51,0,23,1,4.0,9,14,1,441.61
47277,27,0,13,1,3.0,1,11,1,147.6
47278,11,0,22,2,7.0,8,5,1,477.71
47279,7,0,13,1,1.0,9,14,1,370.6
47280,45,0,8,1,1.0,14,4,1,406.6
47281,8,0,12,1,6.0,8,3,1,607.21
47282,55,0,12,1,1.0,13,11,1,257.6
47283,19,0,13,1,3.0,14,3,1,400.6
47284,40,0,19,1,6.0,9,10,1,467.21
47285,21,1,11,0,0.0,7,8,1,128.6
47286,22,0,12,1,1.0,10,7,1,483.1
47287,30,0,7,0,0.0,4,2,1,332.6
47288,10,0,7,0,0.0,8,15,1,998.6
47289,14,1,6,2,9.0,7,15,1,220.7
47290,33,0,6,2,4.0,14,15,1,537.1
47291,2,0,12,0,0.0,13,1,1,218.6
47292,3,0,10,1,1.0,6,5,1,286.1
47293,25,0,18,0,0.0,14,0,1,378.6
47294,15,1,20,0,0.0,13,1,1,168.61
47295,9,0,10,1,4.0,9,12,1,514.21
47296,55,0,19,0,0.0,3,9,1,118.6
47297,57,0,13,0,0.0,1,10,1,103.6
47298,27,0,10,1,3.0,1,9,1,637.6
47299,9,0,10,2,2.0,1,7,1,501.1
47300,40,1,10,2,4.0,10,14,1,262.11
47301,20,0,23,1,7.0,15,2,1,532.2
47302,32,0,13,1,8.0,7,10,1,275.7
47303,2,0,8,3,6.0,13,5,1,693.14
47304,54,0,12,1,2.0,5,9,1,787.6
47305,22,0,19,0,0.0,10,1,1,73.6
47306,25,0,11,2,5.0,14,10,1,196.1
47307,42,0,13,0,0.0,9,4,1,278.6
47308,12,1,21,1,8.0,0,13,1,230.2
47310,18,0,7,2,3.0,14,12,1,599.1
47311,16,1,14,1,7.0,6,7,1,177.21
47312,29,1,14,0,0.0,13,6,1,137.6
47313,49,0,7,1,7.0,4,5,1,367.2
47314,24,0,9,1,4.0,11,9,1,698.19
47315,23,0,6,1,1.0,14,11,1,171.6
47316,17,0,23,1,7.0,9,2,1,447.2
47317,14,0,15,1,3.0,5,1,1,301.6
47318,32,1,6,1,1.0,11,4,1,203.6
47319,59,0,6,1,5.0,2,9,1,570.7
47320,24,0,7,1,8.0,4,3,1,138.58
47321,59,0,6,1,1.0,5,9,1,456.6
47322,21,0,11,2,6.0,10,12,1,475.08
47323,12,0,24,1,1.0,9,7,1,676.1
47324,42,0,8,1,1.0,10,11,1,347.61
47325,39,0,11,2,13.0,9,10,1,140.07
47327,41,0,19,0,0.0,9,15,1,148.6
47328,9,0,7,1,3.0,4,13,1,251.6
47329,42,0,7,1,3.0,11,10,1,307.58
47330,59,0,15,1,4.0,10,4,1,317.6
47331,21,0,20,0,0.0,9,15,1,93.6
47332,14,1,20,1,1.0,15,4,1,281.6
47334,49,0,11,1,3.0,14,7,1,424.11
47335,35,0,18,0,0.0,0,7,1,218.6
47336,16,0,14,0,0.0,3,9,1,259.6
47337,13,0,6,1,1.0,9,11,1,357.6
47338,2,0,9,1,1.0,10,15,1,357.6
47339,18,0,8,1,1.0,1,9,1,461.6
47340,25,0,23,1,2.0,9,6,1,407.6
47341,50,0,6,1,5.0,1,8,1,507.2
47342,36,0,9,1,2.0,13,8,1,471.6
47343,3,0,11,1,7.0,0,8,1,366.2
47344,40,0,7,1,1.0,14,6,1,438.6
47345,40,0,9,1,3.0,7,3,1,160.6
47346,38,0,8,1,1.0,13,2,1,358.6
47347,17,0,8,1,3.0,14,9,1,348.61
47348,5,0,21,1,6.0,0,2,1,367.2
47349,41,0,6,1,3.0,10,5,1,177.61
47350,20,0,19,1,1.0,14,15,1,906.59
47351,12,0,6,1,2.0,11,12,1,362.6
47352,13,0,14,1,3.0,5,15,1,321.6
47353,46,0,24,1,5.0,9,14,1,427.2
47354,46,0,13,1,2.0,9,1,1,343.6
47355,48,0,11,0,0.0,10,1,1,178.6
47356,55,1,1,1,1.0,3,8,1,167.6
47358,39,0,11,1,7.0,10,15,1,223.59
47359,51,0,18,1,2.0,4,6,1,528.6
47360,56,0,6,1,1.0,9,1,1,566.59
47361,7,0,10,1,2.0,0,10,1,207.6
47362,34,0,12,1,2.0,14,5,1,257.6
47363,35,1,6,1,1.0,12,3,1,98.6
47364,4,0,9,1,3.0,15,13,1,351.6
47365,28,0,23,0,0.0,9,6,1,323.6
47367,40,0,9,1,3.0,14,15,1,557.6
47368,40,0,10,1,1.0,2,5,1,237.1
47369,8,0,13,1,4.0,0,15,1,608.59
47370,44,0,10,1,4.0,4,2,1,312.6
47371,1,0,19,1,3.0,2,6,1,277.1
47373,58,0,9,1,3.0,9,4,1,337.6
47374,54,0,7,0,0.0,8,15,1,333.6
47375,51,0,12,2,4.0,14,7,1,206.11
47376,4,0,8,1,6.0,2,14,1,370.7
47377,28,1,7,0,0.0,3,14,1,179.6
47378,57,0,10,1,4.0,8,7,1,466.61
47379,44,0,19,1,1.0,1,7,1,337.61
47380,9,0,16,1,2.0,3,7,1,147.6
47381,47,0,7,1,1.0,3,12,1,261.98
47382,17,0,13,0,0.0,11,8,1,240.6
47383,27,0,6,2,3.0,4,15,1,366.09
47384,36,0,10,1,3.0,10,14,1,211.61
47385,15,0,8,0,0.0,1,8,1,233.6
47386,44,0,18,1,1.0,11,4,1,181.6
47387,9,0,7,1,2.0,10,9,1,408.6
47388,19,0,11,1,4.0,15,3,1,321.6
47389,21,0,23,2,9.0,9,10,1,525.7
47390,1,0,12,1,3.0,13,14,1,253.6
47391,47,0,15,1,2.0,11,3,1,332.6
47392,28,0,18,1,3.0,9,5,1,621.6
47393,50,0,15,1,3.0,0,2,1,276.6
47394,23,0,12,1,3.0,0,1,1,416.6
47395,44,0,6,1,6.0,12,9,1,205.2
47396,34,0,20,0,0.0,15,9,1,123.61
47397,48,0,21,0,0.0,13,6,1,172.6
47398,2,0,17,2,3.0,10,7,1,377.1
47399,12,0,16,1,1.0,15,4,1,531.6
47400,39,0,9,0,0.0,9,7,1,378.6
47401,12,0,6,0,0.0,0,4,1,172.6
47402,2,0,12,1,2.0,6,7,1,261.59
47403,18,0,12,1,1.0,5,13,1,209.6
47404,11,0,12,0,0.0,6,14,1,318.6
47405,20,0,7,0,0.0,5,14,1,248.6
47406,11,0,12,1,2.0,10,7,1,445.59
47407,29,0,6,2,4.0,10,12,1,586.1
47408,48,0,19,0,0.0,0,6,1,248.6
47409,20,0,7,1,3.0,11,1,1,308.6
47411,17,0,12,1,4.0,3,1,1,273.6
47412,57,0,8,0,0.0,0,11,1,60.0
47413,7,0,6,1,7.0,4,5,1,338.58
47414,41,1,6,1,2.0,12,15,1,246.61
47415,42,0,24,1,5.0,15,1,1,497.2
47416,14,0,11,1,1.0,0,1,1,531.6
47417,1,0,17,0,0.0,8,15,1,356.6
47418,22,0,12,1,1.0,13,2,1,398.6
47419,9,1,6,1,3.0,11,6,1,186.6
47420,3,0,15,0,0.0,6,5,3,793.6
47421,19,0,8,0,0.0,9,11,1,348.6
47422,48,0,6,1,1.0,14,4,1,512.6
47423,4,0,9,1,3.0,13,15,1,360.6
47424,44,0,12,2,9.0,4,12,1,559.7
47425,35,0,10,0,0.0,3,14,1,508.6
47426,8,0,8,1,1.0,6,9,1,276.6
47427,2,0,6,1,2.0,2,4,1,397.1
47428,19,0,9,1,1.0,5,12,1,398.6
47429,15,0,6,2,2.0,7,10,1,977.1
47430,46,1,23,1,4.0,9,10,1,292.2
47431,33,1,16,0,0.0,10,13,1,102.6
47432,58,1,11,0,0.0,2,10,1,157.1
47433,22,0,7,0,0.0,15,2,1,429.6
47434,53,0,13,1,1.0,11,5,1,387.6
47435,12,0,10,1,6.0,0,3,1,207.2
47436,30,1,6,1,4.0,5,10,1,72.6
47437,56,0,9,0,0.0,9,8,1,508.6
47438,27,0,15,0,0.0,13,10,1,88.6
47439,55,0,16,1,1.0,10,11,1,113.58
47440,40,0,7,1,2.0,12,13,1,441.6
47441,3,0,6,1,4.0,3,5,1,396.6
47442,12,0,13,0,0.0,13,2,1,480.6
47443,7,0,6,1,6.0,9,15,1,282.2
47444,36,0,8,1,2.0,0,9,1,226.6
47445,50,0,11,0,0.0,14,9,1,590.61
47446,45,0,10,1,2.0,15,12,1,451.6
47447,12,0,13,1,1.0,2,10,1,256.1
47448,21,0,6,1,4.0,12,5,1,276.58
47449,56,0,7,0,0.0,2,6,1,197.1
47450,57,0,21,0,0.0,15,3,1,103.99
47451,53,0,13,1,1.0,0,10,1,127.6
47452,3,0,9,1,1.0,5,15,1,607.61
47453,27,1,19,1,3.0,14,7,1,311.6
47454,11,0,9,0,0.0,5,7,1,170.6
47455,2,1,24,1,4.0,15,6,1,362.6
47456,2,1,9,1,1.0,15,6,1,362.6
47457,46,0,16,1,0.0,5,3,1,341.6
47458,23,0,14,1,5.0,0,9,1,514.2
47459,35,0,8,0,0.0,9,8,1,467.61
47460,11,0,8,3,8.0,0,5,1,735.14
47461,13,0,18,1,1.0,8,9,1,419.61
47462,39,0,5,1,1.0,15,2,1,498.6
47464,54,0,10,1,2.0,6,15,1,352.6
47465,9,0,8,1,2.0,2,14,1,159.1
47466,26,1,14,0,0.0,14,2,1,191.6
47467,26,0,18,0,0.0,7,9,1,258.6
47468,31,0,9,1,2.0,7,9,1,339.6
47469,49,0,20,0,0.0,2,7,1,109.1
47470,12,0,5,2,4.0,5,14,1,411.1
47471,12,0,7,2,6.0,2,12,1,553.2
47472,19,0,10,1,6.0,11,3,1,104.58
47473,21,0,11,0,0.0,4,6,1,196.6
47474,11,0,13,1,6.0,14,10,1,342.21
47475,8,0,13,1,2.0,12,4,1,317.6
47476,26,0,14,1,7.0,14,2,1,402.2
47477,24,0,11,1,1.0,2,15,1,437.1
47478,37,0,11,1,1.0,3,0,1,272.6
47479,30,1,6,0,0.0,4,10,1,198.6
47480,7,0,13,1,3.0,13,8,1,550.1
47481,47,1,6,1,1.0,6,9,1,327.6
47482,41,0,7,0,0.0,5,10,1,168.61
47483,59,0,13,0,0.0,13,10,1,103.6
47484,45,0,17,0,0.0,15,6,1,408.6
47485,6,0,8,0,0.0,0,10,1,97.99
47486,49,0,17,1,2.0,9,3,1,214.6
47487,44,0,13,0,0.0,10,5,1,150.59
47488,43,1,19,1,6.0,4,1,1,167.2
47489,47,0,13,1,5.0,7,6,1,265.69
47490,51,0,10,0,0.0,10,13,1,256.6
47491,40,0,9,1,2.0,9,4,1,126.58
47492,31,0,6,0,0.0,3,4,1,98.6
47493,39,0,24,1,4.0,15,2,1,577.2
47494,7,0,17,1,1.0,4,5,1,343.6
47495,38,0,7,1,4.0,10,3,1,262.61
47496,5,0,19,0,0.0,13,9,1,348.59
47497,54,0,8,1,2.0,8,3,1,567.6
47498,31,1,14,0,0.0,3,0,1,208.61
47499,10,0,8,1,1.0,10,2,1,210.6
47500,43,0,7,0,0.0,1,10,1,94.6
47501,4,0,1,1,1.0,3,2,1,305.61
47502,30,0,8,1,1.0,6,14,1,386.1
47503,18,0,7,2,5.0,7,12,1,581.7
47504,39,0,23,1,1.0,9,14,1,231.6
47505,53,0,7,0,0.0,4,14,1,428.6
47506,50,0,7,0,0.0,7,15,1,288.6
47507,2,0,15,1,1.0,4,13,1,241.6
47508,48,0,6,1,3.0,7,6,1,378.6
47509,40,0,13,2,12.0,12,11,1,1038.71
47510,19,0,17,2,11.0,12,0,1,955.7
47511,5,0,7,1,1.0,4,6,1,518.61
47512,42,1,6,1,0.0,7,11,1,165.6
47513,12,1,7,1,1.0,11,15,1,244.6
47514,51,0,12,0,0.0,13,1,1,368.6
47515,34,0,11,2,4.0,0,8,1,507.1
47516,35,0,17,1,0.0,8,5,1,161.6
47517,12,1,16,1,2.0,14,8,1,251.61
47518,29,0,7,1,1.0,3,5,1,477.61
47519,14,0,17,0,0.0,10,4,1,148.6
47520,22,0,17,1,2.0,4,12,1,392.58
47521,16,0,12,0,0.0,11,10,1,406.6
47522,45,0,8,1,2.0,15,10,1,462.61
47523,35,0,23,1,3.0,15,1,1,407.6
47524,57,0,19,1,1.0,12,6,1,588.6
47525,24,0,12,2,5.0,1,12,1,568.11
47526,12,1,22,0,0.0,8,0,1,178.6
47527,52,0,21,1,6.0,13,9,1,567.21
47528,6,0,7,1,2.0,4,2,1,312.6
47529,21,1,8,1,4.0,8,2,1,157.6
47530,6,0,6,1,5.0,13,8,1,457.2
47531,22,0,8,1,4.0,9,5,1,267.6
47532,16,0,19,2,6.0,12,14,1,757.09
47533,4,0,14,1,4.0,11,7,1,268.6
47534,8,0,20,0,0.0,8,15,1,628.6
47535,15,0,13,3,3.0,13,3,1,530.91
47536,9,0,23,0,0.0,9,14,1,429.6
47537,9,0,17,1,2.0,13,9,1,207.6
47538,14,0,18,1,2.0,7,1,1,563.11
47539,3,1,6,1,4.0,6,3,1,148.6
47540,24,0,20,1,1.0,5,13,1,238.6
47541,1,0,17,1,0.0,4,9,1,305.61
47542,12,1,14,1,1.0,1,3,1,227.6
47543,21,0,7,1,3.0,0,3,1,393.62
47544,48,0,14,1,2.0,6,3,1,167.6
47545,13,0,14,1,1.0,13,2,1,458.6
47546,44,0,5,1,1.0,3,6,1,276.1
47547,22,0,13,1,3.0,1,14,1,377.6
47548,26,0,24,1,3.0,9,7,1,666.1
47549,28,1,24,1,4.0,15,5,1,226.6
47550,27,0,11,1,1.0,11,13,1,126.61
47551,23,1,16,0,0.0,14,1,1,114.61
47552,50,0,8,0,0.0,1,2,1,198.6
47553,31,0,9,0,0.0,10,13,1,173.6
47554,6,0,9,0,0.0,6,2,1,368.6
47555,1,0,8,0,0.0,1,13,1,218.6
47556,44,1,8,0,0.0,13,0,1,140.6
47557,31,0,9,1,3.0,11,3,1,321.6
47558,12,0,24,1,6.0,0,8,1,412.2
47559,24,0,8,1,1.0,0,15,1,507.6
47560,48,0,10,1,4.0,0,15,1,631.6
47561,29,0,9,2,11.0,10,7,1,346.71
47562,28,1,9,1,4.0,0,8,1,184.2
47563,48,0,7,0,0.0,13,6,1,172.6
47564,38,0,9,1,1.0,1,5,1,359.1
47565,44,1,16,0,0.0,15,1,1,168.61
47566,51,0,6,0,0.0,9,8,1,462.6
47567,15,1,9,2,7.0,14,10,1,216.1
47568,30,1,8,1,1.0,1,14,1,82.6
47569,34,0,22,2,6.0,9,0,1,342.07
47570,14,0,6,1,3.0,13,7,1,282.1
47571,28,0,6,1,1.0,9,10,1,557.6
47572,24,1,7,1,1.0,11,9,1,128.6
47573,6,0,8,1,4.0,9,6,1,707.2
47574,38,0,7,2,9.0,2,12,1,1198.2
47575,30,0,13,0,0.0,0,8,1,328.6
47576,34,0,5,1,2.0,13,5,1,537.6
47577,21,1,14,1,1.0,0,15,1,107.6
47578,59,0,19,0,0.0,10,13,1,298.6
47579,28,0,23,1,8.0,8,5,1,187.19
47580,46,0,21,0,0.0,2,3,1,217.1
47581,52,0,9,1,1.0,3,14,1,435.61
47582,14,0,17,1,1.0,2,15,1,348.12
47583,7,0,8,1,3.0,15,10,1,645.6
47584,3,0,6,1,5.0,3,12,1,621.19
47585,29,0,12,0,0.0,13,1,1,188.6
47586,11,0,11,0,0.0,9,8,1,678.6
47587,49,0,12,0,0.0,0,2,1,148.6
47588,22,0,14,0,0.0,1,10,1,108.6
47589,5,0,24,1,6.0,3,8,1,532.2
47590,3,0,19,0,0.0,14,4,1,296.61
47591,26,0,6,0,0.0,4,9,1,258.6
47592,40,0,12,0,0.0,10,5,1,92.6
47593,3,0,13,1,0.0,11,13,1,351.6
47594,42,0,7,0,0.0,11,10,1,263.6
47595,13,0,13,1,7.0,4,11,1,547.2
47596,7,1,6,0,0.0,4,10,1,208.6
47597,47,0,15,0,0.0,4,8,1,191.6
47598,51,0,21,0,0.0,11,3,1,372.6
47599,23,1,13,1,1.0,7,1,1,112.6
47600,41,1,15,0,0.0,2,8,1,177.1
47601,17,1,8,1,1.0,6,0,1,152.6
47602,10,0,8,1,4.0,12,13,1,217.58
47603,52,0,10,1,5.0,14,10,1,137.2
47604,1,0,13,1,7.0,12,2,1,1298.21
47605,22,0,9,0,0.0,11,1,1,138.6
47606,20,0,13,1,4.0,7,9,1,582.6
47607,13,1,6,1,0.0,2,13,1,210.1
47608,40,0,17,1,4.0,7,14,1,293.6
47609,14,0,23,1,6.0,5,0,1,334.21
47610,15,0,17,1,1.0,12,9,1,491.6
47611,31,0,13,0,0.0,9,0,1,408.6
47612,13,0,8,0,0.0,3,9,1,178.6
47613,59,0,18,0,0.0,3,15,1,205.6
47614,32,1,6,1,2.0,7,3,1,118.6
47615,36,0,7,0,0.0,5,4,1,168.61
47616,42,0,8,1,1.0,0,9,1,507.6
47617,26,0,15,0,0.0,7,3,1,258.6
47618,19,0,7,0,0.0,10,13,1,138.6
47619,24,0,11,1,1.0,15,2,1,298.6
47620,44,1,10,2,6.0,14,10,1,242.1
47621,1,0,6,1,2.0,6,2,1,338.6
47622,48,1,23,2,7.0,0,15,1,271.71
47623,7,1,6,1,3.0,7,11,1,196.1
47624,18,0,11,1,3.0,7,14,1,399.1
47625,30,0,10,0,0.0,8,11,1,123.61
47626,3,0,13,0,0.0,9,7,1,380.61
47627,20,0,7,1,1.0,4,6,1,508.61
47628,12,0,17,1,0.0,7,11,1,523.6
47629,30,0,12,1,4.0,8,11,1,557.2
47630,59,0,14,1,2.0,11,1,1,126.6
47631,15,0,14,1,1.0,13,3,1,241.6
47632,29,0,9,1,2.0,14,4,1,192.6
47634,23,0,7,0,0.0,0,8,1,158.6
47635,27,0,11,0,0.0,1,8,1,198.6
47636,17,0,7,1,4.0,12,15,1,331.6
47637,33,1,9,1,1.0,0,13,1,177.61
47638,4,0,7,1,2.0,15,3,1,253.6
47639,15,0,15,1,1.0,6,13,1,561.6
47640,5,0,16,0,0.0,4,9,1,285.6
47641,4,0,6,0,0.0,10,5,1,242.6
47642,3,0,15,0,0.0,13,11,1,161.59
47643,45,1,13,0,0.0,4,10,1,198.6
47644,46,0,5,1,1.0,5,12,1,246.58
47645,24,0,8,1,2.0,12,9,1,421.98
47646,38,0,13,1,1.0,6,3,1,576.6
47647,48,0,17,1,1.0,2,4,1,311.1
47648,11,0,16,0,0.0,4,1,1,292.6
47649,27,0,7,1,3.0,6,2,1,157.6
47650,6,0,21,0,0.0,5,7,1,158.6
47651,60,0,10,1,1.0,10,15,1,646.6
47652,58,0,14,0,0.0,1,8,1,238.6
47653,43,0,6,0,0.0,6,2,1,158.6
47654,43,0,7,2,4.0,12,10,1,558.11
47655,27,0,19,0,0.0,5,10,1,448.6
47656,39,0,8,0,0.0,10,11,1,158.6
47657,20,0,8,2,9.0,7,12,1,571.71
47658,46,0,7,1,1.0,14,0,1,214.61
47659,17,0,7,1,4.0,6,4,1,297.6
